2023-05-14 15:05:15 INFO  HomePage :36 - Mouse Hover on Women menu<br>
2023-05-14 15:05:172 INFO  HomePage :44 - Mouser hover on tops<br>
2023-05-14 15:05:925 INFO  WomenPage :34 - Click on jackets
2023-05-14 15:05:975 INFO  HomePage :64 - Mouse hoover on women menu<br>
2023-05-14 15:05:166 INFO  HomePage :73 - Mouse hoover on men menu<br>
2023-05-14 15:05:29 INFO  MenPage :33 - Click on Pants : <br>
2023-05-14 15:05:247 INFO  MenPage :53 - Mouse Hover on product name Cronus Yoga Pant and click on ‘Add To Cart’ Button.<br>
2023-05-14 15:05:428 INFO  ProductBottomPage :45 - Mouse Hover on product name Cronus Yoga Pant and click on size 32.:<br>
2023-05-14 15:05:571 INFO  ProductBottomPage :53 - Mouse Hover on product name ‘Cronus Yoga Pant’ and click on colour Black.<br>
2023-05-14 15:05:769 INFO  MenPage :53 - Mouse Hover on product name Cronus Yoga Pant and click on ‘Add To Cart’ Button.<br>
2023-05-14 15:05:839 INFO  ProductBottomPage :72 - Verify the text You added Cronus Yoga Pant to your shopping cart.[[ChromeDriver: chrome on WINDOWS (819c3f595258ef7af7704fb65ace93e0)] -> xpath: //div[@data-bind='html: $parent.prepareMessageForHtml(message.text)']]<br>
2023-05-14 15:05:515 INFO  ProductBottomPage :61 - Click on ‘shopping cart’ Link into message<br>
2023-05-14 15:05:489 INFO  HomePage :36 - Mouse Hover on Women menu<br>
2023-05-14 15:05:489 INFO  HomePage :89 - Mouse hoover on gear menu<br>
2023-05-14 15:05:849 INFO  GearPage :76 - Click on Bags<br>
2023-05-14 15:05:680 INFO  GearPage :84 - Click on Product Name ‘Overnight Duffle’<br>
2023-05-14 15:05:153 INFO  GearPage :94 - Verify the text ‘Overnight Duffle’<br>
2023-05-14 15:05:749 INFO  GearPage :106 - Change Qty 3 :[[ChromeDriver: chrome on WINDOWS (00168c32c5d407a47aa41b9cba590f3d)] -> xpath: //input[@id='qty']]<br>
2023-05-14 15:05:879 INFO  GearPage :114 - Click on ‘Add to Cart’ Button.<br>
2023-05-14 15:05:393 INFO  GearPage :124 - Verify the text ‘You added Overnight Duffle to your shopping cart.’ : [[ChromeDriver: chrome on WINDOWS (00168c32c5d407a47aa41b9cba590f3d)] -> xpath: //div[@data-bind='html: $parent.prepareMessageForHtml(message.text)']]<br>
2023-05-14 15:05:938 INFO  GearPage :132 - Click on ‘shopping cart’ Link into message<br>
2023-05-14 15:05:210 INFO  GearPage :152 - Verify the product price ‘$135.00’: [[ChromeDriver: chrome on WINDOWS (00168c32c5d407a47aa41b9cba590f3d)] -> xpath: //td[@class='col subtotal']//span[@class='price']]<br>
